artist_name,artist_popularity,artist_followers,avg_track_popularity,total_tracks,explicit_ratio,avg_track_duration,lastfm_listeners,lastfm_playcount,plays_per_listener,lastfm_tag_1
Soulja Boy,68.0,2408533.0,78.0,2,0.0,3.4609916666666667,2384640.0,23834539.0,9.995026083601717,Hip-Hop
Souls Of Mischief,54.0,380684.0,71.0,1,0.0,4.774,865872.0,11668802.0,13.476359092336974,Hip-Hop
Sounds Kinda Good,19.0,88.0,31.0,1,0.0,4.33475,325.0,548.0,1.686153846153846,Unknown
Sparky Deathcap,49.0,65353.0,53.5,2,0.0,3.0073833333333333,295158.0,3027914.0,10.258620806483307,folk
Sped-O,41.0,6677.0,46.0,1,1.0,3.7482,38196.0,260023.0,6.807597654204629,Unknown
Spice,61.0,589195.0,70.0,1,0.0,2.569183333333333,244659.0,2528297.0,10.33396278085008,dancehall
Spice Girls,67.0,4243040.0,80.0,1,0.0,2.883766666666667,2537274.0,40334374.0,15.896735630444327,Pop
Spongebob Squarepants,52.0,424177.0,43.0,1,0.0,1.1326666666666667,605590.0,8910920.0,14.714443765583976,Soundtrack
Spotify,16.0,33465.0,0.0,1,0.0,0.0731333333333333,74160.0,6418080.0,86.54368932038835,All
Stacey Ryan,52.0,189019.0,70.0,1,0.0,3.423783333333333,269647.0,2572488.0,9.540206269678505,Pop
Staind,68.0,2950620.0,71.0,1,1.0,4.411766666666667,2134300.0,49854067.0,23.35850958159584,alternative rock
Stakz DeVito,28.0,1103.0,36.0,1,1.0,4.321083333333333,4093.0,6522.0,1.5934522355240657,Unknown
Stan Bush,39.0,38253.0,50.0,1,0.0,3.9426666666666654,107604.0,1298072.0,12.063417716813502,rock
Stanza,10.0,218.0,24.0,1,1.0,2.87115,11358.0,48742.0,4.291424546575101,Drum and bass
Starley,54.0,229153.0,54.0,1,0.0,3.7006666666666654,363827.0,2675178.0,7.352884750169723,australian
Starship,68.0,1342110.0,2.0,1,0.0,4.50555,1284214.0,10358646.0,8.066136952252506,80s
StaySolidRocky,56.0,396758.0,67.0,1,1.0,2.4633333333333334,419127.0,3987053.0,9.512756276737123,Hip-Hop
Steeg,43.0,769.0,47.0,1,0.0,2.5736833333333333,2581.0,6325.0,2.4506005424254167,Unknown
Stefflon Don,63.0,1206870.0,61.0,1,1.0,3.74545,272907.0,2522334.0,9.242467214105904,dancehall
Stelvio Cipriani,48.0,42579.0,30.0,2,0.0,3.0014416666666666,349146.0,3720391.0,10.65568845124962,Soundtrack
Stephen Barton,38.0,15447.0,35.0,1,0.0,2.666916666666667,56226.0,968056.0,17.217230462775227,Soundtrack
Stephen Dawes,52.0,198872.0,0.0,1,0.0,2.9642833333333334,299363.0,3392281.0,11.331664233722938,Pop
Stephen Sanchez,71.0,1873452.0,74.5,4,0.0,2.982170833333333,1443808.0,28203018.0,19.533773188678826,folk
Stereophonics,65.0,1748684.0,72.0,1,0.0,4.9571,2127191.0,56219138.0,26.428815277988672,rock
Steve Earle,58.0,334730.0,53.0,1,0.0,4.512216666666666,633386.0,8947008.0,14.12568007502534,Country
Steve Jablonsky,57.0,218503.0,44.16666666666666,6,0.0,4.108466666666667,514771.0,13959036.0,27.11698211437708,Soundtrack
Steve Lacy,77.0,6427334.0,62.0,5,0.6,3.240393333333333,2963286.0,270343870.0,91.23110965327004,free jazz
Steven Price,48.0,39163.0,26.0,2,0.0,2.72225,194369.0,2760019.0,14.199892987050404,Soundtrack
Stevie Nicks,68.0,2135939.0,48.0,2,0.0,3.803108333333333,1487767.0,23431342.0,15.749335749482276,female vocalists
Still Corners,58.0,374516.0,46.0,1,0.0,4.146216666666667,565716.0,11339403.0,20.04433850200454,dream Pop
Stimming x Lambert,25.0,7633.0,36.0,1,0.0,3.836533333333333,33310.0,185110.0,5.557190033023116,ambient
Sting,71.0,3856287.0,49.75,12,0.0,4.3772166666666665,2675288.0,62075088.0,23.20314224113441,rock
Stone Canyons,13.0,27.0,30.0,1,0.0,3.243933333333333,273.0,432.0,1.5824175824175823,Unknown
Strawberry Guy,68.0,1251440.0,0.0,1,0.0,3.475,1595791.0,44565124.0,27.92666708860997,dream Pop
Stray Currents,20.0,1073.0,25.0,1,0.0,3.0795666666666666,4807.0,11287.0,2.348034116912836,Unknown
Stromae,73.0,3860463.0,78.0,1,0.0,3.434433333333333,1931354.0,57376409.0,29.70786764104354,Electronic
Suark,32.0,1496.0,34.0,1,0.0,3.5846666666666667,3594.0,12592.0,3.50361713967724,UK
Sufjan Stevens,70.0,2360290.0,72.0,2,0.0,4.402333333333333,3756427.0,287177662.0,76.44968529935494,folk
Sugababes,58.0,733057.0,63.0,1,0.0,3.54,1570613.0,30394929.0,19.352271374297807,Pop
Sugar Jesus,47.0,4569.0,49.5,2,0.0,2.812616666666667,32726.0,174740.0,5.339485424433172,Electronic
Sugarland,54.0,1993973.0,44.0,2,0.0,3.855766666666667,740222.0,9221932.0,12.45833277043914,Country
Suki Waterhouse,68.0,1391888.0,49.6,5,0.2,3.376146666666666,1641896.0,50536470.0,30.779336815486488,indie Pop
Sum 41,69.0,4326825.0,72.33333333333333,3,0.6666666666666666,3.022733333333333,3357349.0,152724390.0,45.48957823568536,Punk Rock
Summer Walker,76.0,8011254.0,55.75,4,0.75,3.371879166666667,1656022.0,102011613.0,61.60039721694518,RnB
Sunidhi Chauhan,74.0,17579633.0,15.0,1,0.0,4.956683333333333,145496.0,1870654.0,12.857081981635234,bollywood
Superfruit,49.0,195254.0,67.0,1,0.0,3.711333333333333,369951.0,4703835.0,12.714751413024969,Pop
Superheaven,62.0,453018.0,74.0,1,0.0,4.158566666666666,856106.0,24196892.0,28.26389722767975,Grunge
Superpoze,38.0,38848.0,0.0,1,0.0,4.710666666666667,78934.0,857211.0,10.859844933742114,downtempo
Surf Curse,68.0,1744189.0,80.0,2,0.0,2.4985166666666663,1904789.0,43166960.0,22.662331628332588,Lo-Fi
Surf Mesa,58.0,191414.0,74.0,1,0.0,2.942433333333333,510925.0,4309279.0,8.434269217595537,Electronic
Surfaces,61.0,983406.0,4.0,1,0.0,2.64285,870646.0,14934391.0,17.1532299005566,Pop
Surreal_dvd,55.0,8731.0,29.0,1,0.0,3.7751166666666665,8750.0,63991.0,7.313257142857143,Electroclash
Survivor,67.0,1405055.0,51.0,1,0.0,4.068,1965065.0,17138541.0,8.721615315523914,classic rock
Suzanne Vega,59.0,554960.0,0.0,1,0.0,3.806883333333333,1255721.0,16823950.0,13.397840762398651,female vocalists
Swedish House Mafia,75.0,3948613.0,43.0,2,0.0,3.72385,2607755.0,50876969.0,19.50987305172457,House
Swingin' Neckbreakers,4.0,643.0,10.0,1,0.0,2.9387666666666665,2129.0,16232.0,7.624236730859558,Unknown
Switch Disco,53.0,122782.0,54.0,1,1.0,2.2718666666666665,149835.0,1111714.0,7.419588213701738,House
Sydney Rose,63.0,339687.0,61.5,2,0.0,3.782675,474930.0,8595070.0,18.097551218074244,singer-songwriter
Sylvia Black,32.0,3581.0,50.0,1,0.0,2.742033333333333,27450.0,92904.0,3.38448087431694,experimental
System Of A Down,80.0,13976718.0,55.16666666666666,6,0.0,3.542994444444445,5661232.0,488086918.0,86.21567142982305,alternative metal
T.I.,75.0,5129280.0,2.0,1,1.0,5.64755,3314681.0,52239907.0,15.760161234218316,Hip-Hop
T.V. Carpio,31.0,3581.0,31.0,1,0.0,2.74755,201885.0,1297610.0,6.427471085023652,Soundtrack
TAILIAH BREON,22.0,49.0,40.0,1,0.0,3.116,118.0,186.0,1.576271186440678,Unknown
TAMMO,19.0,290.0,35.0,1,0.0,4.406016666666667,396.0,12512.0,31.595959595959595,electro
THE ANXIETY,56.0,230230.0,73.0,1,1.0,2.711333333333333,936175.0,11788865.0,12.59258685608994,indie rock
THE RUMORS,23.0,700.0,26.0,1,0.0,2.4357166666666665,8948.0,26145.0,2.921881984801073,psychedelic
THE SCOTTS,51.0,318007.0,69.0,1,1.0,2.766283333333333,682094.0,7325660.0,10.73995666286465,Unknown
TIMBER,32.0,37.0,51.0,1,0.0,2.634916666666667,7794.0,39962.0,5.127277392866308,emo
TOMMYANDMARY,8.0,1117.0,20.0,1,0.0,3.052666666666666,4917.0,18936.0,3.851128737034777,Unknown
TOOPOOR,46.0,128149.0,64.0,1,1.0,3.244883333333333,292359.0,2739272.0,9.369549081779592,Pop Punk
TOTO,73.0,3718127.0,86.0,1,0.0,4.93155,2958783.0,52975095.0,17.90435290455569,rock
TRFN,50.0,39852.0,54.0,1,0.0,2.01935,76060.0,828740.0,10.895871680252432,dj
TV Girl,79.0,12544566.0,72.25,16,0.125,3.404321875,2663523.0,264364581.0,99.2537256107794,indie Pop
TV On The Radio,55.0,688032.0,60.0,1,0.0,3.0500333333333334,1870813.0,58441259.0,31.23842896109873,indie
TWICE,83.0,23326731.0,85.0,2,0.0,2.9153083333333334,1780505.0,464727378.0,261.00874639498346,k-Pop
Taene,33.0,1639.0,41.0,1,0.0,2.9968,994.0,2999.0,3.017102615694165,Unknown
Taio Cruz,67.0,2366543.0,70.0,4,0.0,3.3095458333333334,2748583.0,32749973.0,11.9152206791645,RnB
Take That,63.0,1441603.0,52.8,5,0.0,3.6419066666666655,1246969.0,26093156.0,20.925264381071223,Pop
Tamba Tha God,0.0,23.0,6.0,1,0.0,3.07135,12.0,13.0,1.0833333333333333,Unknown
Tame Impala,84.0,9509731.0,75.0,13,0.3076923076923077,4.61198076923077,4032617.0,373409638.0,92.59734757850796,Psychedelic Rock
Tamio Okuda,45.0,264177.0,35.0,1,0.0,2.674433333333333,15455.0,128548.0,8.317567130378519,Unknown
Tarja Preta 013,12.0,80.0,11.0,1,1.0,2.6153833333333334,62.0,89.0,1.435483870967742,Unknown
Tash Sultana,61.0,1785857.0,62.0,1,0.0,5.683316666666666,513741.0,9520633.0,18.53197038974892,indie
Tate McRae,88.0,9241516.0,66.25,48,0.6041666666666666,2.8479590277777778,2112262.0,237101381.0,112.24998650735562,Pop
Taylor Swift,100.0,145396321.0,59.98484848484848,330,0.1393939393939394,3.9035047474747473,5728857.0,3483303391.0,608.0276381484125,Country
Tears For Fears,73.0,4101657.0,87.0,1,0.0,4.191466666666667,3770935.0,85004362.0,22.54198547575071,new wave
Teddy,35.0,37108.0,26.5,2,1.0,3.3093916666666665,96761.0,1407382.0,14.544930292163166,emo Rap
Teddy Swims,83.0,5670437.0,84.66666666666667,3,0.0,3.377294444444445,1066272.0,18763811.0,17.597583918549862,soul
Teena Marie,53.0,676569.0,62.0,1,0.0,6.6191,421401.0,3475607.0,8.247742648925845,soul
Ten Years After,56.0,626213.0,72.0,1,0.0,3.73555,932691.0,9172102.0,9.834020055945643,blues rock
Tenseoh,37.0,11526.0,0.0,2,0.0,2.909883333333333,41577.0,401983.0,9.668398393342471,lithuania
Tera Lynne Fister,22.0,1274.0,31.0,1,0.0,3.880483333333333,720.0,2129.0,2.9569444444444444,Unknown
Terence Blanchard,49.0,46586.0,26.5,2,0.0,1.6572166666666668,146239.0,1223511.0,8.366516455938566,jazz
Terry Parks,24.0,26.0,43.0,1,0.0,4.514733333333333,211.0,419.0,1.985781990521327,Unknown
The 1975,76.0,7959873.0,57.66666666666666,6,0.5,4.480383333333333,2544540.0,283784214.0,111.52672545921855,indie
The 502s,55.0,209803.0,1.0,1,0.0,2.7101333333333333,148701.0,2354892.0,15.836423426876753,indie
The All-American Rejects,67.0,3134091.0,55.0,2,0.0,4.083891666666666,3144557.0,82665596.0,26.28847115825854,rock
The American Dawn,59.0,68931.0,77.0,1,0.0,3.5681,422021.0,3616149.0,8.568647057847832,dream Pop
The Animals,65.0,2646110.0,57.0,1,0.0,4.498433333333334,2427941.0,27638090.0,11.383344982435734,classic rock
The Band Perry,55.0,1615133.0,67.0,1,0.0,3.7128833333333335,726601.0,7203914.0,9.914539066144968,Country
The Beatles,82.0,30714318.0,56.9,20,0.0,2.893038333333333,6334561.0,1056655114.0,166.80794675432125,classic rock
The Black Keys,68.0,4138541.0,40.0,3,0.0,2.976511111111112,3248773.0,193517150.0,59.56622700324092,blues rock
The Blue Notes,38.0,10148.0,29.0,1,0.0,2.756883333333333,94087.0,568126.0,6.038304973056851,south african jazz
The Calling,63.0,921078.0,74.0,2,0.0,3.475883333333333,1387453.0,15281681.0,11.014197237672194,rock
The Chainsmokers,80.0,21357977.0,57.73684210526316,19,0.1578947368421052,3.627772807017544,2649843.0,83321322.0,31.44387120293542,Electronic
The Chemical Brothers,61.0,2246231.0,16.25,4,0.0,3.843158333333333,2824415.0,83332095.0,29.50419644421942,Electronic
The Chi-Lites,44.0,628407.0,41.0,1,0.0,3.604666666666666,319776.0,1987531.0,6.215385144601221,soul
The Chicks,64.0,1544335.0,67.66666666666667,3,0.0,4.120261111111112,395359.0,8381350.0,21.199340346368743,Country
The Cinematic Orchestra,61.0,755390.0,0.0,1,0.0,6.16155,1758389.0,38190483.0,21.719018374205024,jazz
The City of Prague Philharmonic Orchestra,59.0,133622.0,8.666666666666666,3,0.0,4.630883333333333,473975.0,5070731.0,10.698308982541274,Classical
The Cranberries,76.0,5401129.0,44.0,5,0.0,4.574486666666667,4557137.0,148929513.0,32.680499401268825,rock
The Donnas,37.0,154601.0,0.0,1,0.0,3.4977666666666667,456006.0,7308754.0,16.02775840668763,rock
The Doors,71.0,8852274.0,72.0,1,0.0,7.245333333333333,4647467.0,223020902.0,47.98762465661402,classic rock
The Dubliners,53.0,441005.0,0.0,1,0.0,2.641766666666667,493653.0,8926149.0,18.081828733948747,folk
The Dø,48.0,410069.0,47.0,1,0.0,3.7,519047.0,11363721.0,21.89343354262716,indie
The Eternal Dreamers,17.0,841.0,34.0,1,0.0,2.05,10739.0,39389.0,3.667846168172083,Unknown
The Evolved,25.0,4758.0,39.0,1,0.0,4.933333333333334,34813.0,163505.0,4.696665038922242,Soundtrack
The Film Score Orchestra,0.0,4718.0,0.0,1,0.0,2.6917833333333334,32167.0,113656.0,3.533310535642117,cpprstar69clownscore
The Flight,44.0,12450.0,47.0,1,0.0,3.8908833333333335,84385.0,1834291.0,21.73716892812704,video game music
The Fray,73.0,4290197.0,77.66666666666667,3,0.0,4.366216666666666,3505851.0,95155292.0,27.141852862543217,alternative
The Game,70.0,5199185.0,63.0,4,1.0,3.807620833333333,3043259.0,52677442.0,17.30954940082326,Rap
The Goo Goo Dolls,76.0,3491229.0,77.5,2,0.0,4.82555,2472055.0,48352131.0,19.55948836089812,Unknown
The Handsome Family,52.0,161074.0,59.0,1,0.0,2.8037666666666667,533067.0,7245435.0,13.591978119073213,Alt-Country
The Haygoods,20.0,7785.0,33.0,1,0.0,2.224133333333333,372.0,2639.0,7.094086021505376,United States
The Heavy,58.0,488277.0,62.0,1,0.0,5.3711,834258.0,14353471.0,17.205074449390956,funk
The Hellbenders,15.0,1778.0,28.0,1,0.0,2.7388833333333333,12393.0,80841.0,6.523117889130961,Stoner Rock
The High Kings,53.0,200421.0,51.0,1,0.0,3.2786666666666666,155311.0,2358332.0,15.184578040190328,irish
The Irish Rovers,50.0,181181.0,59.0,1,0.0,2.94755,299898.0,3318113.0,11.06413847374774,folk
The Jackson 5,63.0,1876463.0,58.0,1,0.0,2.974883333333333,2406575.0,25742340.0,10.696670579558086,soul
The Kid LAROI,79.0,6593079.0,56.09090909090909,11,0.7272727272727273,2.521065151515152,2359153.0,147118734.0,62.36082780557259,Rap
The Killers,76.0,8006321.0,51.2,5,0.0,3.62386,6757807.0,369196251.0,54.63255328244799,indie
The Kills,47.0,691440.0,0.0,1,0.0,2.137766666666667,1423047.0,51543543.0,36.22054858342697,Garage Rock
The Kinks,62.0,2816087.0,26.0,4,0.0,3.140516666666666,3206926.0,89104227.0,27.78493392114442,classic rock
The Kooks,67.0,2652767.0,77.0,1,0.0,3.391766666666667,3635005.0,163630051.0,45.01508278530566,indie
The Last Dinner Party,66.0,668762.0,59.0,1,1.0,4.912883333333333,735346.0,26745929.0,36.37189703894493,indie rock
The Last Shadow Puppets,57.0,1206124.0,46.0,1,0.0,3.0161333333333333,1582541.0,62804270.0,39.68571430376844,indie
The Lively Ones,37.0,26956.0,54.0,1,0.0,3.305333333333333,348862.0,1954554.0,5.602656637868269,surf rock
The Loft Club,8.0,853.0,22.0,1,0.0,3.805816666666667,3355.0,9863.0,2.9397913561847986,Unknown
The Lumineers,76.0,5903211.0,5.0,2,0.0,2.693583333333333,2504664.0,88006194.0,35.13692615057349,folk
The Macarons Project,54.0,362833.0,61.0,1,0.0,3.304933333333333,136812.0,1456749.0,10.647815981054292,canada
The Marías,83.0,3767285.0,77.25,4,0.0,3.294216666666667,2269709.0,197650841.0,87.08201844377407,dream Pop
The Mutants,19.0,3230.0,36.0,1,0.0,3.1386333333333334,13196.0,94443.0,7.156941497423461,finnish
The Mystics,27.0,18184.0,8.0,1,0.0,2.28555,32426.0,143129.0,4.414019613890088,doo wop
The Neighbourhood,83.0,21591569.0,53.298701298701296,77,0.2207792207792207,3.932577272727273,3761014.0,362265681.0,96.32127958045356,indie
The Notorious B.I.G.,75.0,12759099.0,67.6,5,1.0,4.58742,2972655.0,89142969.0,29.98766052569168,Hip-Hop
The Outfield,65.0,787399.0,75.0,1,0.0,3.697333333333333,1190586.0,11378127.0,9.556745165825903,80s
The Pharcyde,58.0,864498.0,66.0,1,1.0,4.937766666666667,1262172.0,23062193.0,18.27183062213391,Hip-Hop
The Platters,57.0,864537.0,0.0,1,0.0,2.73155,999997.0,8138201.0,8.138225414676244,oldies
The Police,76.0,7564780.0,90.0,1,0.0,4.232,4372964.0,104090230.0,23.803129867979703,rock
The Pretty Reckless,59.0,1552159.0,53.0,3,0.3333333333333333,3.5926666666666667,1261868.0,55455732.0,43.947332050578986,rock
The Pussycat Dolls,69.0,6271129.0,49.5,2,0.0,4.314666666666667,3163759.0,51367507.0,16.236226273872315,Pop
The Queen Wasps,5.0,5.0,14.0,1,0.0,3.003316666666666,11.0,12.0,1.0909090909090908,Unknown
The Rare Occasions,65.0,688597.0,41.5,2,0.0,3.252,1094325.0,17939098.0,16.39284307678249,indie rock
The Rasmus,60.0,565487.0,75.0,1,0.0,4.298666666666667,1147003.0,31961722.0,27.865421450510592,rock
The Raven Vox,4.0,8.0,14.0,1,0.0,3.80665,7.0,9.0,1.2857142857142858,Unknown
The Real Thing,52.0,105762.0,0.0,1,0.0,3.49555,202463.0,1175312.0,5.805070556101609,soul
The Red Clay Strays,71.0,1133411.0,62.0,1,0.0,3.621783333333333,271849.0,5095980.0,18.745627168023425,Southern Rock
The Red Jumpsuit Apparatus,62.0,1532727.0,76.0,1,0.0,3.2,1571426.0,34432128.0,21.91139003682006,alternative
The Relentless,34.0,70341.0,0.0,2,0.0,3.7253,33878.0,751613.0,22.18587283782986,Unknown
The Rolling Stones,77.0,15709632.0,70.0,3,0.0,4.463027777777778,5698488.0,266259280.0,46.72454868730091,classic rock
The Ronettes,65.0,443204.0,73.0,1,0.0,2.681766666666667,2225881.0,19551997.0,8.783936338016273,60s
The Roots,59.0,1494924.0,67.0,1,1.0,4.321766666666667,1995135.0,59114428.0,29.629287241214254,Hip-Hop
The Royal Philharmonic Concert Orchestra,19.0,387.0,33.0,1,0.0,3.3706666666666667,8080.0,31662.0,3.918564356435644,Soundtrack
The Script,74.0,8809453.0,68.0,7,0.2857142857142857,3.8465,2881113.0,72456916.0,25.148932374398367,Pop Rock
The Secret Sisters,50.0,122639.0,0.0,1,0.0,3.46,259919.0,2262826.0,8.705889142386667,Country
The Skallywags,40.0,38718.0,57.0,1,1.0,3.140083333333333,85993.0,995981.0,11.582117149070273,punk
The Smashing Pumpkins,73.0,6082676.0,77.0,1,0.0,4.307766666666667,4410858.0,245145441.0,55.57772229348576,alternative rock
The Smiths,78.0,7728723.0,68.57142857142857,7,0.0,3.1396761904761905,4867825.0,504892589.0,103.72036566639105,post-punk
The Sound Mind Network,6.0,46.0,21.0,1,0.0,3.7517833333333335,285.0,566.0,1.9859649122807017,Unknown
The Space Ocean,39.0,91951.0,0.0,2,0.0,3.5992166666666665,57639.0,598173.0,10.37792119918805,rock
The Strokes,74.0,6444988.0,71.16666666666667,6,0.0,3.712955555555556,5552333.0,457608731.0,82.4173786046334,indie rock
The Struts,58.0,435937.0,39.0,1,0.0,4.1642166666666665,507037.0,7705204.0,15.196532008512198,rock
The Temper Trap,69.0,772924.0,59.5,2,0.0,3.908666666666667,1978336.0,41320963.0,20.88672652168287,indie
The Temptations,65.0,3282964.0,79.0,1,0.0,2.75,2306661.0,24822057.0,10.761033806007903,soul
The Used,60.0,1304494.0,17.0,1,1.0,3.068416666666667,1834532.0,90008010.0,49.06319976975054,emo
The Vamps,62.0,5913008.0,66.0,3,0.0,3.1969277777777783,1067394.0,23351219.0,21.87685053504142,Pop
The Velvet Underground,60.0,2127342.0,58.0,1,0.0,7.419766666666667,3129758.0,126607248.0,40.45272765498163,psychedelic
The Velveteers,32.0,31684.0,38.0,1,0.0,2.8217666666666665,54778.0,427329.0,7.801106283544489,indie rock
The Veronicas,55.0,984364.0,46.0,3,0.0,3.2406666666666664,1323587.0,35946814.0,27.15863331991021,Pop
The Verve,68.0,2737757.0,42.0,2,0.0,5.954433333333333,3238887.0,58316286.0,18.005038767947138,britPop
The Walters,69.0,1047913.0,87.0,1,0.0,2.67065,1773569.0,33861213.0,19.09213174113892,indie rock
The Wanted,61.0,2444287.0,46.8,5,0.0,3.317346666666667,1624244.0,25085881.0,15.444650557428565,Pop
The War On Drugs,58.0,1006099.0,0.0,1,0.0,5.779766666666666,902869.0,37193178.0,41.19443463005154,indie rock
The Weeknd,93.0,112918137.0,60.437086092715234,151,0.5165562913907285,4.438222626931567,5096939.0,1047472979.0,205.5102050465976,RnB
The White Stripes,68.0,3533200.0,49.25,4,0.0,3.4566833333333333,4750908.0,195706780.0,41.19355289557281,rock
The Wombats,61.0,1110794.0,59.0,1,0.0,2.6926666666666668,2023625.0,64058621.0,31.655381308295755,indie
The Zombies,57.0,1078624.0,0.0,1,0.0,2.42155,1682149.0,29811964.0,17.722546575838408,60s
The xx,63.0,3785833.0,67.0,1,0.0,3.3657666666666666,2712091.0,186034943.0,68.59465371921517,indie
TheDoDo,39.0,29192.0,55.0,1,0.0,2.8766,25783.0,373589.0,14.489741302408564,Hip-Hop
Thierry Von Der Warth,62.0,47263.0,62.5,2,0.0,2.308858333333333,75753.0,452365.0,5.971578683352474,dance
Third Vibes,24.0,3776.0,40.0,1,0.0,2.496,6223.0,21669.0,3.482082596818255,dutch
Thirty Seconds To Mars,67.0,3967538.0,79.0,1,0.0,3.858883333333333,1480427.0,41318787.0,27.910046898631272,Unknown
Thom Yorke,56.0,1214801.0,42.6,5,0.2,4.344146666666667,1702938.0,52687267.0,30.93904005900391,Electronic
Thomas Day,56.0,259120.0,40.0,1,0.0,3.54555,134898.0,1889359.0,14.005834037569128,UK
Thomas Newman,60.0,277497.0,52.2,5,0.0,2.49826,1144911.0,28403475.0,24.808456727204124,Soundtrack
Thomas Rhett,73.0,4983771.0,59.0,3,0.0,3.7968833333333336,593597.0,14669564.0,24.713002255739163,Country
Thornetta Davis,16.0,4679.0,0.0,1,0.0,4.193333333333333,10294.0,48287.0,4.690790751894308,blues
Three Days Grace,77.0,7297885.0,71.625,8,0.125,3.5630229166666667,3746086.0,175055502.0,46.73024111032154,alternative rock
Three Loco,23.0,19323.0,21.0,1,1.0,3.3193,29252.0,288572.0,9.86503486941064,Shady
Tim McGraw,69.0,5042529.0,53.333333333333336,9,0.0,3.9474740740740737,1169145.0,20389012.0,17.439250050250397,Country
Timbaland,79.0,3467190.0,69.5,6,0.0,3.711858333333333,3417967.0,61346061.0,17.948113893434314,Hip-Hop
Timber Timbre,45.0,226303.0,0.0,1,0.0,5.9971,438207.0,8745977.0,19.958551552120344,folk
Timmy Trumpet,69.0,1303279.0,52.0,1,0.0,2.257133333333333,560476.0,8410799.0,15.006528379448897,House
Timothée Chalamet,56.0,149707.0,71.0,1,0.0,3.622433333333333,297021.0,4456718.0,15.004723571733985,french
Tinariwen,47.0,452756.0,47.0,2,0.0,4.694649999999999,344045.0,6509022.0,18.919100699036463,african
Tinashe,76.0,3083443.0,74.0,2,0.5,3.3585583333333333,1532074.0,81157912.0,52.972579653463214,RnB
Tinie Tempah,62.0,835590.0,60.0,2,1.0,3.867108333333333,1257165.0,16102959.0,12.808946319695506,Grime
Tiësto,80.0,7978695.0,60.22222222222222,9,0.1111111111111111,2.7874481481481483,2671445.0,66657408.0,24.951817462085128,Trance
Toby Keith,70.0,3012654.0,48.333333333333336,6,0.0,4.082808333333333,1066631.0,17956273.0,16.8345688433957,Country
Toby Mai,50.0,73397.0,53.0,1,1.0,2.1475,96397.0,1027727.0,10.661400251045157,UK
Todrick Hall,49.0,435368.0,0.0,2,0.0,3.3968333333333334,309848.0,5701017.0,18.399399060184347,American Idol
Tokio Hotel,62.0,1358670.0,47.5,2,0.0,3.822658333333333,780850.0,41635628.0,53.32090414292117,rock
Tolou,28.0,4401.0,40.0,1,0.0,3.0418,11010.0,36974.0,3.358219800181653,Norway
Tom Frane,48.0,85781.0,46.0,1,0.0,2.230766666666667,64230.0,1177826.0,18.33763039078312,Unknown
Tom Grennan,63.0,613768.0,54.0,1,0.0,3.51945,375532.0,6047425.0,16.103620996346518,indie Pop
Tom Hiddleston,17.0,9263.0,35.0,1,0.0,1.4321666666666666,15720.0,158736.0,10.097709923664125,Audiobook
Tom Odell,76.0,4309419.0,74.75,4,0.5,3.763791666666666,1950166.0,47604105.0,24.410283534837543,indie
Tom Petty,68.0,2969744.0,66.0,1,0.0,4.126666666666667,1871585.0,31349940.0,16.750476200653456,classic rock
Tom Waits,57.0,1460772.0,0.0,1,0.0,2.4833333333333334,1930520.0,123402532.0,63.92191326689182,blues
Tomcraft,43.0,42663.0,40.0,1,0.0,3.91555,271966.0,1892435.0,6.9583514115735055,Electronic
Tommee Profitt,64.0,351526.0,69.0,1,0.0,3.6364666666666654,376967.0,5740769.0,15.228837006952864,Soundtrack
Tommy Richman,68.0,937775.0,54.333333333333336,3,0.3333333333333333,2.451366666666667,1427920.0,26390297.0,18.481635525799764,RnB
Toni dos Anjos,6.0,475.0,16.0,1,0.0,2.9230666666666667,32.0,61.0,1.90625,Unknown
Toosii,63.0,2342730.0,64.0,1,0.0,3.4771666666666667,343713.0,7149249.0,20.800054114915643,Rap
Topic,72.0,318020.0,56.333333333333336,3,0.0,2.867283333333333,516699.0,5954725.0,11.524552979587728,Electronic
Toploader,61.0,121417.0,70.0,2,0.0,3.883883333333333,1097438.0,9498032.0,8.65473220355045,Pop
Tora,49.0,139067.0,41.0,1,0.0,3.1483833333333333,329981.0,3343341.0,10.131919716589744,experimental
Tory Lanez,79.0,8268519.0,71.0,4,0.25,2.69495,1856791.0,134074948.0,72.20788338590611,RnB
Tove Lo,71.0,3676745.0,65.33333333333333,6,0.6666666666666666,3.489402777777778,2330351.0,118787614.0,50.97412964828045,Pop
Tracy Lawrence,60.0,1296424.0,49.5,2,0.0,3.9404416666666666,326020.0,3312583.0,10.160674191767376,Country
Traditional,60.0,101837.0,31.0,1,0.0,2.80955,630903.0,6801975.0,10.781332471077173,All
Train,70.0,4515842.0,40.6,5,0.0,3.4756366666666665,3287237.0,56075687.0,17.058607882546955,rock
Transviolet,39.0,219681.0,0.0,1,0.0,3.866,194630.0,2594051.0,13.328114884652932,Pop
Trash Boat,38.0,127334.0,0.0,1,1.0,3.775333333333333,152622.0,3956104.0,25.920928830705925,Pop Punk
Travie McCoy,59.0,489247.0,71.5,2,1.0,3.519333333333333,1242685.0,10231927.0,8.23372536081147,Hip-Hop
Travis Scott,89.0,41107596.0,69.9090909090909,33,0.9090909090909092,3.6154434343434345,3187522.0,642817231.0,201.66675900589863,Unknown
