city,phq_events,phq_total_attendance,phq_avg_rank
[-104.9483906,18,5774.0,40.0
[-104.9486034,1,552.0,45.0
[-104.9494878   39.717241 ],1,336.0,41.0
[-104.9523469   39.7462645],1,768.0,48.0
[-104.95253,1,475.0,44.0
[-104.95434491351944,1,100000.0,90.0
[-104.95443,2,200.0,30.0
[-104.95443   42.05409],1,100.0,30.0
[-104.9569237,1,390.0,42.0
[-104.9571,1,179.0,35.0
[-104.95752,1,100.0,30.0
[-104.95865,6,600.0,30.0
[-104.9595353,1,299.0,40.0
[-104.95988,1,310.0,40.0
[-104.9599679,5,2483.0,43.4
[-104.9599679   39.6742226],1,720.0,47.0
[-104.96,13,1339.0,0.0
[-104.9600087,1,100.0,30.0
[-104.96066,1,421.0,42.0
[-104.961549,1,3523.0,61.0
[-104.9617021,11,62043.0,64.9090909090909
[-104.9617021   39.6818004],2,12485.0,66.0
[-104.962257,8,17570.0,56.5
[-104.96302,1,720.0,47.0
[-104.96314,1,100.0,30.0
[-104.9644404,1,131.0,32.0
[-104.9647142,1,416.0,42.0
[-104.96512,1,730.0,47.0
[-104.96561,1,100.0,30.0
[-104.9663    39.70139],1,100.0,30.0
[-104.9683881   39.6964316],1,163.0,34.0
[-104.9687106,1,158.0,34.0
[-104.969168,15,31996.0,56.53333333333333
[-104.969168   39.776204],1,2106.0,56.0
[-104.9692001,8,824.0,0.0
[-104.97,2,695.0,40.0
[-104.970731,24,244800.0,70.0
[-104.97149409999997,2,2305.0,51.5
[-104.97192,1,243.0,38.0
[-104.9720409   39.8636149],1,283.0,39.0
[-104.97279,1,349.0,41.0
[-104.97431,1,639.0,46.0
[-104.974983,6,6166.0,48.833333333333336
[-104.974983    39.7676213],2,1437.0,46.0
[-104.9752812,12,7727.0,46.083333333333336
[-104.9752812   39.7402949],1,760.0,48.0
[-104.97636,1,277.0,39.0
[-104.97643490000002,1,393.0,42.0
[-104.97705,1,100.0,30.0
[-104.97718,1,100.0,30.0
[-104.9771865,7,21009.0,59.42857142857143
[-104.97731,6,600.0,30.0
[-104.9774,1,476.0,44.0
[-104.9776074,1,631.0,46.0
[-104.9776074   39.7742626],1,476.0,44.0
[-104.97761   39.7549 ],1,420.0,42.0
[-104.9777899,1,298.0,39.0
[-104.978    39.7711],1,168.0,35.0
[-104.9782007,7,5161.0,46.142857142857146
[-104.9787432,12,8897.0,46.25
[-104.9788626,8,3485.0,42.5
[-104.9788626   39.7545442],1,445.0,43.0
[-104.97892,1,100.0,30.0
[-104.979,3,2391.0,47.666666666666664
[-104.97902,1,100.0,30.0
[-104.9795145,2,703.0,41.0
[-104.97972,1,100.0,30.0
[-104.979772,1,193.0,36.0
[-104.9806621,1,97.0,30.0
[-104.98074,1,459.0,43.0
[-104.9808707,1,588.0,45.0
[-104.98116,1,534.0,45.0
[-104.9819086,1,373.0,41.0
[-104.98214,1,229.0,37.0
[-104.9826463,5,671.0,32.2
[-104.9826463   39.7781468],1,114.0,31.0
[-104.98265,1,415.0,42.0
[-104.983157,1,799.0,48.0
[-104.98356,1,320.0,40.0
[-104.9838041,11,2470.0,36.45454545454545
[-104.9838041   39.7599262],1,54.0,25.0
[-104.98392,2,1726.0,49.0
[-104.9840373,2,200.0,30.0
[-104.98403730000001,1,345.0,41.0
[-104.9849789,1,179.0,35.0
[-104.9851303,1,397.0,42.0
[-104.9852533,1,126.0,32.0
[-104.9853773288,2,1358.0,46.0
[-104.98566   39.54749],1,272.0,39.0
[-104.9859342694,7,7498.0,50.714285714285715
[-104.98593427   39.73517613],1,1007.0,50.0
[-104.9863483,1,934.0,49.0
[-104.986691,10,2271.0,36.7
[-104.986691   39.667954],1,121.0,32.0
[-104.9867465,5,1664.0,40.4
[-104.98675,1,100.0,30.0
[-104.986944,6,4546.0,47.0
[-104.9870072,1,254.0,38.0
[-104.987097,2,200.0,30.0
[-104.987097   39.750176],1,100.0,30.0
[-104.98712,1,281.0,39.0
[-104.9871439,7,12929.0,55.285714285714285
[-104.9871439   39.7335446],1,1602.0,54.0
[-104.9871601,2,1870.0,49.0
[-104.9871601   39.7154026],1,1001.0,50.0
[-104.9871702,1,369.0,41.0
[-104.9872,2,624.0,40.0
[-104.9872    39.73475],1,239.0,38.0
[-104.9872152,2,956.0,44.0
[-104.98728,2,744.0,41.0
[-104.98728   39.70656],1,372.0,41.0
[-104.9873033,4,942.0,37.25
[-104.9873173,3,699.0,37.0
[-104.9873329,7,6786.0,49.857142857142854
[-104.98776,3,843.0,39.0
[-104.9877689,8,1143.0,31.5
[-104.9877689   39.716333 ],1,174.0,35.0
[-104.9877887,10,4588.0,43.0
[-104.98796,1,840.0,48.0
[-104.9879683,1,353.0,41.0
[-104.98802   39.6569 ],1,469.0,43.0
[-104.98813,2,200.0,30.0
[-104.9881457   39.7372618],1,290.0,39.0
[-104.98817,1,6000.0,66.0
[-104.98817   39.65397],1,341.0,41.0
[-104.98821,2,689.0,39.5
[-104.988243,3,300.0,30.0
[-104.98846,1,180.0,35.0
[-104.988586,2,469.0,37.5
[-104.98863,1,1166.0,51.0
[-104.98870163324948,1,300000.0,100.0
[-104.98886,1,362.0,41.0
[-104.9891997,1,197.0,36.0
[-104.9893798,1,578.0,45.0
[-104.9894902,20,96207.0,63.45
[-104.98952,1,100.0,30.0
[-104.9896,2,657.0,40.5
[-104.98967     39.9093416],1,378.0,42.0
[-104.98968   39.90989],1,260.0,38.0
[-104.98975   39.90945],1,100.0,30.0
[-104.9901956,6,8576.0,52.833333333333336
[-104.9901956   39.7443017],1,1329.0,52.0
[-104.9902496,2,719.0,41.5
[-104.99025,21,7706.0,40.666666666666664
[-104.99025   39.73923],2,812.0,42.0
[-104.990251,5,1025.0,35.8
[-104.99049,1,799.0,48.0
[-104.9907764,1,248.0,38.0
[-104.9913688,1,284.0,39.0
[-104.99183,1,383.0,42.0
[-104.991842,1,1386.0,53.0
[-104.9919244,8,3566.0,43.0
[-104.9919244   39.7526114],1,424.0,43.0
[-104.9921849,2,716.0,41.0
[-104.992521,9,2613.0,38.888888888888886
[-104.992521   39.753375],1,296.0,39.0
[-104.9930626,1,292.0,39.0
[-104.99425876   39.74013143],1,482.0,44.0
[-104.99426,1,100.0,30.0
[-104.99439,1,556.0,45.0
[-104.994817,1,252.0,38.0
[-104.9950058,11,1147.0,30.454545454545453
[-104.9950058   39.7533525],1,105.0,30.0
[-104.9952472,1,412.0,42.0
[-104.99577,1,188.0,35.0
[-104.99577   39.87035],1,188.0,35.0
[-104.9961421,1,349.0,41.0
[-104.9964168,1,268.0,39.0
[-104.99652643886367,1,40000.0,82.0
[-104.99655,1,282.0,39.0
[-104.99663197615776,1,15000.0,74.0
[-104.996804,1,515.0,44.0
[-104.99712,1,402.0,42.0
[-104.997298,1,1399.0,53.0
[-104.9973615,1,1603.0,54.0
[-104.9975,3,1284.0,43.0
[-104.9976584,5,1421.0,38.8
[-104.99772,1,227.0,37.0
[-104.9978638,2,842.0,42.0
[-104.9979471,2,2279.0,49.0
[-104.99795,3,1225.0,42.333333333333336
[-104.99795   39.7457 ],2,622.0,39.0
[-104.9981366   39.7417246],1,4014.0,62.0
[-104.99813660000001,2,7216.0,61.5
[-104.9983841,1,1000.0,50.0
[-104.99864,1,267.0,39.0
[-104.99877,1,316.0,40.0
[-104.998963,1,165.0,34.0
[-104.9989853,1,200.0,36.0
[-104.99901   40.23603],1,160.0,34.0
[-104.9990363,1,123.0,32.0
[-104.999083,1,273.0,39.0
[-104.9991764,2,542.0,38.5
[-104.9993284   39.5474174],1,518.0,44.0
[-104.99936,1,100.0,30.0
[-104.9999237,3,789.0,38.0
[-105.00005573894249,1,30000.0,80.0
[-105.0001518,1,374.0,41.0
[-105.00111,2,929.0,43.5
[-105.0017011,1,233.0,37.0
[-105.0017639,3,601.0,35.666666666666664
[-105.0020372,2,2022.0,50.0
[-105.00299,1,409.0,42.0
[-105.00529,1,330.0,40.0
[-105.00574,1,310.0,40.0
[-105.00582,1,168.0,35.0
[-105.00645,1,25000.0,78.0
[-105.0076028,41,766444.0,75.41463414634147
[-105.0092628,1,182.0,35.0
[-105.0112095,1,1178.0,51.0
[-105.0116081,1,315.0,40.0
[-105.01167,1,307.0,40.0
[-105.0120073   39.5727961],1,253.0,38.0
[-105.013998,1,454.0,43.0
[-105.01402,1,1035.0,50.0
[-105.01429,1,186.0,35.0
[-105.01475,1,495.0,44.0
[-105.0156539,11,5381.0,43.45454545454545
[-105.015654,1,161.0,34.0
[-105.01591,1,384.0,42.0
[-105.01607,1,204.0,36.0
[-105.0166498,2,223.0,31.0
[-105.01665,2,326.0,34.0
[-105.01714,1,242.0,38.0
[-105.01784,1,100.0,30.0
[-105.019448,2,1215.0,45.5
[-105.01982,1,268.0,39.0
[-105.02010940000002,2,151448.0,88.0
[-105.0202467,1,305.0,40.0
[-105.02052,3,300.0,30.0
[-105.0233907,1,362.0,41.0
[-105.0240052,2,678.0,40.5
[-105.024259,1,718.0,47.0
[-105.0245361,1,292.0,39.0
[-105.0245361   39.7079277],1,292.0,39.0
[-105.0248771,1,361.0,41.0
[-105.0249216,1,234.0,37.0
[-105.02536,1,1157.0,51.0
[-105.0255493,1,677.0,47.0
[-105.0258957,1,208.0,36.0
[-105.025926    39.7594927],1,100.0,30.0
[-105.027    40.5689],1,100.0,30.0
[-105.02839,1,728.0,47.0
[-105.02852,1,1065.0,51.0
[-105.0286,1,666.0,46.0
[-105.02914,2,200.0,30.0
[-105.0304915,1,588.0,45.0
[-105.0307913,1,884.0,49.0
[-105.0330646   39.769311 ],1,267.0,39.0
[-105.034841,1,581.0,45.0
[-105.03670090000003,1,821.0,48.0
[-105.0374795,2,506.0,38.0
[-105.037699,1,337.0,41.0
[-105.03801,1,100.0,30.0
[-105.03951492600584,1,35000.0,81.0
[-105.0396961,1,1187.0,51.0
[-105.0424996,1,396.0,42.0
[-105.0432669,1,104.0,30.0
[-105.0436002,7,2402.0,40.714285714285715
[-105.0438322992,3,921.0,40.0
[-105.04389,1,222.0,37.0
[-105.04424,1,472.0,43.0
[-105.0450595,1,124.0,32.0
[-105.0450597,1,131.0,32.0
[-105.04562   40.58965],1,260.0,38.0
[-105.04679010306585,1,200000.0,96.0
[-105.0470656,1,157.0,34.0
[-105.047483,1,236.0,37.0
[-105.0476,1,328.0,40.0
[-105.04766,3,300.0,30.0
[-105.04998,1,717.0,47.0
[-105.05065,1,100.0,30.0
[-105.05086919136498,1,174.0,35.0
[-105.0511093,1,97.0,30.0
[-105.051947,1,401.0,42.0
[-105.05288,1,1378.0,53.0
[-105.0557415,1,146.0,33.0
[-105.0558226,1,735.0,47.0
[-105.05592,1,801.0,48.0
[-105.0560508,1,100.0,30.0
[-105.05676,1,258.0,38.0
[-105.057293,2,1766.0,48.5
[-105.0585709,1,278.0,39.0
[-105.05883,1,172.0,35.0
[-105.0620431,2,3374.0,54.5
[-105.06235,1,292.0,39.0
[-105.0631819,1,494.0,44.0
[-105.06335,1,326.0,40.0
[-105.0637368,1,357.0,41.0
[-105.065148,1,2000.0,56.0
[-105.06543,1,247.0,38.0
[-105.0658978,1,139.0,33.0
[-105.06622,1,468.0,43.0
[-105.06765,2,200.0,30.0
[-105.06845,1,427.0,43.0
[-105.0684538,3,971.0,40.0
[-105.068601,1,239.0,38.0
[-105.0693    39.88932],1,197.0,36.0
[-105.06956,1,657.0,46.0
[-105.0713135,1,197.0,36.0
[-105.07283,7,700.0,30.0
[-105.073,2,451.0,37.0
[-105.07309,2,731.0,41.0
[-105.07323,1,348.0,41.0
[-105.0734,1,660.0,46.0
[-105.0735,2,444.0,36.5
[-105.073551,1,3500.0,61.0
[-105.0735746,3,1064.0,41.0
[-105.0735746   40.5434246],1,338.0,41.0
[-105.07371,1,317.0,40.0
[-105.0738179,1,100.0,30.0
[-105.07393,1,233.0,37.0
[-105.074,1,100.0,30.0
[-105.0741297,1,588.0,45.0
[-105.07418,2,424.0,36.5
[-105.07478,1,531.0,45.0
[-105.07481,3,957.0,39.666666666666664
[-105.07481   40.39601],1,196.0,36.0
[-105.0751039,2,1330.0,46.0
[-105.0751381,1,332.0,40.0
[-105.0751648,1,173.0,35.0
[-105.07518,1,257.0,38.0
[-105.0755425,1,100.0,30.0
[-105.0758,1,203.0,36.0
[-105.076449,13,4392.0,40.38461538461539
[-105.076449   40.585265],1,325.0,40.0
[-105.07672,1,541.0,45.0
[-105.07725,1,100.0,30.0
[-105.0772883,1,351.0,41.0
[-105.0773135,1,690.0,47.0
[-105.0773135   40.5892714],1,1012.0,50.0
[-105.07736,1,272.0,39.0
[-105.0776,2,733.0,41.0
[-105.07768,1,1000.0,50.0
[-105.07792,3,1266.0,42.0
[-105.0779791,8,3699.0,43.125
[-105.07802,1,278.0,39.0
[-105.07806,1,433.0,43.0
[-105.07893,1,200.0,36.0
[-105.07925,1,547.0,45.0
[-105.07959,1,491.0,44.0
[-105.0798079,1,176.0,35.0
[-105.07986,1,100.0,30.0
[-105.07988,1,100.0,30.0
[-105.0810268,1,802.0,48.0
[-105.08115,2,1057.0,43.0
[-105.08138,4,1746.0,42.75
[-105.0814707,1,167.0,34.0
[-105.0814707   40.1824878],1,167.0,34.0
[-105.08223,1,961.0,50.0
[-105.08262   39.65388],1,100.0,30.0
[-105.0829639,1,286.0,39.0
[-105.08298,1,100.0,30.0
[-105.08309,1,223.0,37.0
[-105.0830935   40.5822037],1,1180.0,51.0
[-105.0831,1,387.0,42.0
[-105.08339,1,271.0,39.0
[-105.083767,2,200.0,30.0
[-105.0838852,2,413.0,35.0
[-105.08442,1,404.0,42.0
[-105.084423,2,210.0,30.5
[-105.084547,1,500.0,44.0
[-105.085,1,100.0,30.0
[-105.0852013,1,2500.0,58.0
[-105.08527,2,433.0,37.0
[-105.08565,1,487.0,44.0
[-105.086,1,100.0,30.0
[-105.08626   40.30877],1,289.0,39.0
[-105.08627,1,250.0,38.0
[-105.0877661,1,140.0,33.0
[-105.0884285,1,284.0,39.0
[-105.08843480000002,2,55844.0,79.0
[-105.08894,1,351.0,41.0
[-105.08901757489487,1,3500.0,61.0
[-105.08902,3,1238.0,42.333333333333336
[-105.08902   39.98659],1,382.0,42.0
[-105.08906,1,196.0,36.0
[-105.0891342,1,289.0,39.0
[-105.0897058,1,337.0,41.0
[-105.09082,1,623.0,46.0
[-105.09106,1,933.0,49.0
[-105.09116,1,100.0,30.0
[-105.0914995,3,942.0,39.666666666666664
[-105.091643,1,250.0,38.0
[-105.0925165,1,457.0,43.0
[-105.0928,1,647.0,46.0
[-105.093036,1,192.0,36.0
[-105.09307,1,264.0,38.0
[-105.0932246,23,128773.0,64.26086956521739
[-105.0932246   40.5756843],1,4771.0,64.0
[-105.0944686,1,87.0,29.0
[-105.09559,1,100.0,30.0
[-105.09634,1,100.0,30.0
[-105.0974,7,2426.0,39.57142857142857
[-105.0979807   39.7424998],1,354.0,41.0
[-105.0979855,1,149.0,33.0
[-105.0979855   40.5559661],1,149.0,33.0
[-105.09856   40.16308],1,219.0,37.0
[-105.0991768,1,161.0,34.0
[-105.0992313,1,190.0,36.0
[-105.09968   39.72623],1,197.0,36.0
[-105.09977,1,666.0,46.0
[-105.09996,1,464.0,43.0
[-105.1001865,1,334.0,40.0
[-105.10118,1,6000.0,66.0
[-105.1021362,1,444.0,43.0
[-105.1021881,1,299.0,40.0
[-105.10219,1,426.0,43.0
[-105.1023,1,223.0,37.0
[-105.10247,1,542.0,45.0
[-105.10267198398552,1,999.0,50.0
[-105.10289,2,620.0,40.0
[-105.1029,2,539.0,38.5
[-105.10293,2,200.0,30.0
[-105.10302399,1,100.0,30.0
[-105.1034667,1,329.0,40.0
[-105.1036126,1,100.0,30.0
[-105.10531   39.77839],1,141.0,33.0
[-105.10641,1,100.0,30.0
[-105.10883,1,500.0,44.0
[-105.10895,1,100.0,30.0
[-105.1103327,1,380.0,42.0
[-105.11101,2,200.0,30.0
[-105.11256   40.15388],1,337.0,41.0
[-105.1130152,1,294.0,39.0
[-105.1132,2,200.0,30.0
[-105.1138977,1,265.0,38.0
[-105.11486,1,381.0,42.0
[-105.11603439292603,1,219.0,37.0
[-105.11693,1,1227.0,52.0
[-105.11778,1,304.0,40.0
[-105.11847,1,713.0,47.0
[-105.12006,2,706.0,39.5
[-105.1212113,1,100.0,30.0
[-105.12151,1,116.0,31.0
[-105.12315,1,215.0,37.0
[-105.124162,1,500.0,44.0
[-105.12552949091025,1,4500.0,63.0
[-105.1260222   39.5699783],1,523.0,44.0
[-105.126762,2,261.0,32.0
[-105.12815030000002,1,566.0,45.0
[-105.1282959,1,229.0,37.0
[-105.12848,3,300.0,30.0
[-105.12952,1,100.0,30.0
[-105.13109,2,200.0,30.0
[-105.13188,2,400.0,36.0
[-105.13193,1,245.0,38.0
[-105.1321441,1,253.0,38.0
[-105.1324,1,629.0,46.0
[-105.1345359,1,672.0,47.0
[-105.13554,1,233.0,37.0
[-105.1361881,1,441.0,43.0
[-105.1364822,1,183.0,35.0
[-105.14513,1,882.0,49.0
[-105.1469254,1,458.0,43.0
[-105.1497579,1,324.0,40.0
[-105.1534,1,100.0,30.0
[-105.1537645,1,195.0,36.0
[-105.1567861,1,434.0,43.0
[-105.1591429,2,990.0,43.0
[-105.16083216022433,1,199.0,36.0
[-105.16291,1,216.0,37.0
[-105.16399,1,100.0,30.0
[-105.16427,1,467.0,43.0
[-105.1670154,1,100.0,30.0
[-105.16833,1,479.0,44.0
[-105.1708193,1,125.0,32.0
[-105.17097,1,100.0,30.0
[-105.172173,1,500.0,44.0
[-105.1723,1,235.0,37.0
[-105.17428,1,100.0,30.0
[-105.17903,1,174.0,35.0
[-105.17965,1,318.0,40.0
[-105.17994,1,601.0,46.0
[-105.18148614034459,1,166.0,34.0
[-105.18488,1,528.0,44.0
[-105.1860821,1,614.0,46.0
[-105.18614,1,250.0,38.0
[-105.18626,1,100.0,30.0
[-105.1872,1,849.0,49.0
[-105.1893914,1,294.0,39.0
[-105.1909,1,415.0,42.0
[-105.1958,1,165.0,34.0
[-105.20233,1,971.0,50.0
[-105.20494,1,100.0,30.0
[-105.2057111,14,68390.0,61.214285714285715
[-105.2058828,1,170.0,35.0
[-105.20778,5,741.0,33.2
[-105.20809,1,100.0,30.0
[-105.21082,3,652.0,36.0
[-105.211873,1,588.0,45.0
[-105.219231,1,3000.0,60.0
[-105.22104,2,697.0,38.5
[-105.2210997,2,274.0,33.0
[-105.22128,1,329.0,40.0
[-105.22129,1,100.0,30.0
[-105.22132,3,862.0,37.666666666666664
[-105.2213244,1,367.0,41.0
[-105.22229,1,269.0,39.0
[-105.2223804,1,585.0,45.0
[-105.22264,1,214.0,37.0
[-105.22518   35.59341],1,263.0,38.0
[-105.2274497,2,6555.0,60.0
[-105.2281,1,170.0,35.0
[-105.23348,1,231.0,37.0
[-105.24088,1,100.0,30.0
[-105.24184,1,301.0,40.0
[-105.2418532,1,363.0,41.0
[-105.24195,10,2543.0,38.0
[-105.24195   40.02592],2,500.0,38.0
[-105.24374,1,983.0,50.0
[-105.24408,1,100.0,30.0
[-105.24823,1,385.0,42.0
[-105.2507485,2,206.0,0.0
[-105.2526687,1,210.0,36.0
[-105.25318,2,659.0,40.0
[-105.257594,1,423.0,43.0
[-105.257863,1,5000.0,64.0
[-105.2605457,6,33250.0,64.66666666666667
[-105.2605457   40.0047136],1,4061.0,62.0
[-105.26098,4,2312.0,45.25
[-105.26105719546594,2,16000.0,68.0
[-105.26123,1,474.0,44.0
[-105.262,14,86290.0,65.42857142857143
[-105.2626273,1,323.0,40.0
[-105.26347,2,358.0,35.0
[-105.26441,1,100.0,30.0
[-105.2668869,1,52698.0,84.0
[-105.2669666,1,267.0,39.0
[-105.26824,1,278.0,39.0
[-105.26843,1,211.0,36.0
[-105.26895,2,332.0,34.0
[-105.27055,4,566.0,32.5
[-105.270922,3,4500.0,54.0
[-105.27126,1,383.0,42.0
[-105.272,1,157.0,34.0
[-105.27274   40.01003],1,679.0,47.0
[-105.2728,1,212.0,37.0
[-105.27294,1,163.0,34.0
[-105.27467235728317,1,131.0,32.0
[-105.275482,5,937.0,35.2
[-105.27604,1,2000.0,56.0
[-105.2762,1,331.0,40.0
[-105.276381,9,3602.0,41.77777777777778
[-105.276381   40.008054],1,464.0,43.0
[-105.277127,1,1086.0,51.0
[-105.2772436,14,11529.0,47.92857142857143
[-105.2772436   40.0191981],1,673.0,47.0
[-105.27725   40.0192 ],1,242.0,38.0
[-105.277683,1,155.0,34.0
[-105.277683   40.018377],1,264.0,38.0
[-105.2778    40.02088],1,183.0,35.0
[-105.278199,1,2000.0,56.0
[-105.278204,2,4000.0,56.0
[-105.278667,1,2989.0,60.0
[-105.27918,2,1036.0,43.5
[-105.2801413,2,1405.0,47.0
[-105.280145,1,30000.0,80.0
[-105.28101,1,100.0,30.0
[-105.2813822,1,123.0,32.0
[-105.281769,1,807.0,48.0
[-105.28202,1,329.0,40.0
[-105.28254   40.0157 ],1,179.0,35.0
[-105.282758,1,101.0,30.0
[-105.2829508954,1,219.0,37.0
[-105.2830654,1,289.0,39.0
[-105.28307,2,735.0,41.5
[-105.2859813,1,631.0,46.0
[-105.2860031,1,203.0,36.0
[-105.2919524,1,229.0,37.0
[-105.2926,1,213.0,37.0
[-105.29882,1,981.0,50.0
[-105.30438,1,652.0,46.0
[-105.30644,1,263.0,38.0
[-105.30971,2,414.0,36.0
[-105.31021,2,936.0,41.5
[-105.317284,1,1000.0,50.0
[-105.31918,1,680.0,47.0
[-105.3198431,1,317.0,40.0
[-105.3261383,1,270.0,39.0
[-105.32678,1,100.0,30.0
[-105.32679,1,148.0,33.0
[-105.3296051,1,215.0,37.0
[-105.354721,1,413.0,42.0
[-105.36116,2,252.0,32.0
[-105.36116   39.68724],1,152.0,34.0
[-105.3626,3,266.0,28.666666666666668
[-105.36532,1,483.0,44.0
[-105.36556,1,985.0,50.0
[-105.3820619,1,104.0,30.0
[-105.396,1,215.0,37.0
[-105.40703918831422,1,10000.0,70.0
[-105.40915,1,279.0,39.0
[-105.4100998,1,408.0,42.0
[-105.439743,1,171.0,35.0
[-105.44534,1,232.0,37.0
[-105.4460573444,1,919.0,49.0
[-105.44928,2,622.0,39.5
[-105.4642,1,158.0,34.0
[-105.46497   39.86877],1,140.0,33.0
[-105.47832,1,148.0,33.0
[-105.49336,1,1319.0,52.0
[-105.49368,2,1284.0,45.5
[-105.5022152953247,1,60000.0,86.0
[-105.50222   44.29109],1,329.0,40.0
[-105.50332,1,501.0,44.0
[-105.5045483,1,118.0,31.0
[-105.5084091   39.9710697],1,500.0,44.0
[-105.50936,1,193.0,36.0
[-105.5142921,1,359.0,41.0
[-105.51507,1,210.0,36.0
[-105.5192407,2,1137.0,45.0
[-105.52061,1,100.0,30.0
[-105.52125398694096,1,10000.0,70.0
[-105.5216651,1,73.0,27.0
[-105.52573,1,747.0,47.0
[-105.565,2,206.0,0.0
[-105.56828469999999,2,44470.0,76.5
[-105.5692376,17,101128.0,65.11764705882354
[-105.57214,1,1786.0,55.0
[-105.57245,1,224.0,37.0
[-105.57307,1,218.0,37.0
[-105.57374,1,781.0,48.0
[-105.5838002,2,288.0,33.0
[-105.5877838,1,116.0,31.0
[-105.5911,2,200.0,30.0
[-105.5911007,1,79.0,28.0
[-105.5917282,2,316.0,34.0
[-105.59403,2,180.0,29.0
[-105.59435,1,345.0,41.0
[-105.59436,2,179.0,29.0
[-105.59512,1,325.0,40.0
[-105.59782,1,171.0,35.0
[-105.60998,1,533.0,45.0
[-105.65885   33.36725],1,322.0,40.0
[-105.66167,1,320.0,40.0
[-105.67041,1,363.0,41.0
[-105.67049,1,437.0,43.0
[-105.67645,1,464.0,43.0
[-105.685    33.2967],1,3000.0,60.0
[-105.6896087,3,7148.0,57.333333333333336
[-105.69317,1,414.0,42.0
[-105.6932907,1,103.0,30.0
[-105.6956236,1,467.0,43.0
[-105.697025,1,1000.0,50.0
[-105.69724385,1,10000.0,70.0
[-105.72402,1,1096.0,51.0
[-105.72403,1,163.0,34.0
[-105.736011,1,3000.0,60.0
[-105.74017,1,840.0,48.0
[-105.76099,1,156.0,34.0
[-105.7630624,1,72.0,27.0
[-105.78313,1,670.0,47.0
[-105.78363,2,448.0,35.5
[-105.78375,1,455.0,43.0
[-105.78514,1,315.0,40.0
[-105.8109596,1,58.0,25.0
[-105.865142,1,216.0,37.0
[-105.86517,1,100.0,30.0
[-105.8699,2,1264.0,45.5
[-105.8700214,1,82.0,28.0
[-105.8740386,1,83.0,28.0
[-105.92586,1,478.0,44.0
[-105.93252,3,444.0,33.0
[-105.93289,1,740.0,47.0
[-105.9376,1,202.0,36.0
[-105.93779,1,330.0,40.0
[-105.9378,1,296.0,39.0
[-105.9378    35.68697],1,232.0,37.0
[-105.9381,1,653.0,46.0
[-105.93819,1,239.0,38.0
[-105.9381944,2,159.0,28.0
[-105.93851,1,100.0,30.0
[-105.93916,2,884.0,42.0
[-105.9394597,1,67.0,27.0
[-105.939709,1,1500.0,54.0
[-105.94018568   35.69176728],1,65000.0,86.0
[-105.94062,1,246.0,38.0
[-105.9410814,3,2576.0,49.0
[-105.9410814   35.6877344],1,810.0,48.0
[-105.9418137,1,304.0,40.0
[-105.94188099999997,1,225.0,37.0
[-105.942,1,1022.0,50.0
[-105.94273,1,758.0,48.0
[-105.94332,1,259.0,38.0
[-105.945961,1,164.0,34.0
[-105.9466248,1,272.0,39.0
[-105.948294,3,6458.0,56.333333333333336
[-105.9492611,1,367.0,41.0
[-105.94944,2,200.0,30.0
[-105.94944   35.69375],1,100.0,30.0
[-105.952,1,208.0,36.0
[-105.95206,1,139.0,33.0
[-105.95281,1,262.0,38.0
[-105.9539566,2,180.0,29.0
[-105.957578,1,5000.0,64.0
[-105.95955,2,200.0,30.0
[-105.96027,2,704.0,41.0
[-105.96032,1,100.0,30.0
[-105.96062,1,606.0,46.0
[-105.96208,1,100.0,30.0
[-105.9623,1,372.0,41.0
[-105.96359,1,316.0,40.0
[-105.9673,1,100.0,30.0
[-105.97655,1,100.0,30.0
[-105.98199,3,300.0,30.0
[-105.98378,1,320.0,40.0
[-105.98766,1,688.0,47.0
[-105.9876608,4,1219.0,39.25
[-105.989772928441,1,3500.0,61.0
[-105.99039,1,715.0,47.0
[-105.99058,2,1556.0,48.0
[-105.9917    38.53774],1,100.0,30.0
[-105.99179,1,294.0,39.0
[-105.99182,1,848.0,49.0
[-105.99205,1,428.0,43.0
[-105.99316,2,610.0,39.5
[-105.99316   35.6655 ],1,233.0,37.0
[-105.9933,1,394.0,42.0
[-105.9939149,4,1282.0,39.5
[-105.9959566,4,3496.0,46.5
[-105.9959566   35.8606074],1,519.0,44.0
[-105.99597,1,211.0,36.0
[-105.99607,1,539.0,45.0
[-105.99623   35.86119],1,426.0,43.0
[-105.99649   35.65465],1,589.0,45.0
[-105.9965,1,315.0,40.0
[-105.9965202,2,713.0,41.0
[-105.9978032,1,79.0,28.0
[-105.9982209,1,626.0,46.0
[-105.99863,1,682.0,47.0
[-105.9986454,1,406.0,42.0
[-106.0000329,1,453.0,43.0
[-106.0028152,1,389.0,42.0
[-106.0086365,1,160.0,34.0
[-106.01308,1,100.0,30.0
[-106.01716,1,498.0,44.0
[-106.03271052453107,1,112.0,31.0
[-106.03835,1,362.0,41.0
[-106.04291,1,468.0,43.0
[-106.0462049,1,265.0,38.0
[-106.0464,2,2251.0,50.5
[-106.0471067,2,3254.0,53.0
[-106.04714,1,522.0,44.0
[-106.0472,1,638.0,46.0
[-106.0472103,1,289.0,39.0
[-106.0515734,1,777.0,48.0
[-106.05339,1,214.0,37.0
[-106.07072,2,200.0,30.0
[-106.0707703,1,220.0,37.0
[-106.07586,1,365.0,41.0
[-106.08006,1,1195.0,52.0
[-106.08121,1,200.0,36.0
[-106.0813767,1,304.0,40.0
