artist_name,artist_popularity,artist_followers,avg_track_popularity,total_tracks,explicit_ratio,avg_track_duration
Kivimetsän Druidi,12.0,12884.0,25.0,1,0.0,6.5771
Klaas,62.0,141180.0,31.0,1,0.0,2.6594166666666665
Klangkarussell,61.0,444144.0,54.0,1,0.0,3.9388833333333335
Klaus Badelt,62.0,143332.0,52.18181818181818,11,0.0,2.568660606060606
Kleenex,26.0,26604.0,23.0,1,0.0,2.64155
Kløn,32.0,4723.0,20.0,1,0.0,2.2380833333333334
Kodak Black,79.0,12471348.0,64.28571428571429,7,0.7142857142857143,3.5759880952380954
Kodaline,65.0,3183603.0,71.0,3,0.0,4.106655555555555
Kohei Tanaka,40.0,21585.0,24.0,1,0.0,2.032766666666667
Koji Kondo,47.0,61813.0,36.0,1,0.0,4.201583333333334
Konet,25.0,569.0,41.0,1,1.0,2.5964666666666667
Kool & The Gang,67.0,2812855.0,70.0,1,0.0,4.9811
Korn,75.0,9695205.0,58.25,4,0.5,3.8591624999999996
Kotaro Nakagawa,33.0,6112.0,24.0,1,0.0,1.4393333333333334
Kremor,31.0,1176.0,24.0,1,0.0,2.2551666666666668
Kris Allen,37.0,161597.0,49.0,1,0.0,3.5417666666666667
Kris James,35.0,1803.0,32.0,1,0.0,2.769216666666667
Kris Kross,49.0,557315.0,66.0,1,0.0,3.2517666666666667
Kristofer Maddigan,46.0,51692.0,40.0,1,0.0,3.5284333333333335
Kujah,32.0,5553.0,22.0,1,0.0,2.520166666666667
Kungs,66.0,982462.0,77.0,1,0.0,3.2591
Kupla,52.0,103849.0,33.0,1,0.0,2.37575
Kxng Leó,1.0,177.0,3.0,1,0.0,2.219
Kygo,76.0,8669911.0,55.25,8,0.0,3.606508333333333
Kyle Dixon & Michael Stein,54.0,136230.0,60.0,1,0.0,1.1253333333333333
Kyu Sakamoto,39.0,39528.0,26.0,1,0.0,3.1333333333333333
Kyuss,49.0,534917.0,37.0,1,0.0,0.9277666666666666
L. Charlemagne,2.0,33.0,12.0,1,0.0,3.3
L3NA,17.0,134.0,21.0,1,0.0,2.7475
LAUREL,53.0,126719.0,51.0,1,0.0,4.058883333333333
LE SSERAFIM,78.0,7960904.0,76.0,1,0.0,2.6513333333333335
LEIDAN,24.0,545.0,42.0,1,0.0,2.8351166666666665
LEROCQUE,23.0,13839.0,32.5,2,0.0,2.752483333333333
LIL TAY,22.0,26987.0,28.0,1,1.0,3.88565
LISA,75.0,13266900.0,71.0,5,0.6,2.9105333333333334
LIZOT,60.0,110282.0,46.0,2,0.0,2.3866750000000003
LMFAO,66.0,4430911.0,60.833333333333336,6,0.0,4.021066666666667
LMNT 115,35.0,5813.0,52.0,1,0.0,2.538883333333333
LO LA,2.0,630.0,0.0,1,0.0,3.3838666666666666
LP,65.0,2833139.0,0.0,1,0.0,3.8091166666666667
LUM!X,63.0,224322.0,50.0,2,0.0,2.45725
LV,0.0,555.0,0.0,1,1.0,2.8186166666666668
LXNGVX,67.0,616853.0,72.0,1,0.0,1.7249166666666667
La Bouche,65.0,390130.0,68.0,1,0.0,4.014433333333334
La Roux,60.0,668219.0,37.0,2,0.0,3.4288833333333333
Labrinth,73.0,3634221.0,57.214285714285715,14,0.2857142857142857,2.811834523809524
Labyrinth Ear,43.0,65561.0,41.0,1,0.0,4.69295
Laci Kay Somers,28.0,7683.0,33.0,3,0.6666666666666666,3.7582555555555555
Lady A,66.0,3720791.0,49.333333333333336,3,0.0,4.071405555555556
Lady Gaga,88.0,42237551.0,55.611111111111114,72,0.1527777777777778,3.8506997685185187
Lafawndah,16.0,21333.0,21.0,1,0.0,3.6522166666666664
Lafferty,18.0,181.0,36.0,1,0.0,2.8173333333333335
Laime,36.0,31236.0,42.0,1,1.0,2.9505
Lainey Wilson,73.0,1538992.0,69.0,1,0.0,3.7666666666666666
Lali Banks,15.0,39.0,33.0,1,1.0,2.1333333333333333
Lana Del Rey,88.0,51773650.0,63.17171717171717,99,0.26262626262626265,4.422149494949495
Landon Cube,53.0,395259.0,37.0,1,1.0,3.248883333333333
Larry June,65.0,559539.0,47.0,1,1.0,2.8613333333333335
Last Call,49.0,2083.0,53.75,4,0.0,2.5289125
Latto,75.0,2338401.0,63.0,1,1.0,2.8756666666666666
Laufey,82.0,8489170.0,80.5,2,0.0,2.826216666666667
Laura Karpman,34.0,7557.0,20.0,1,0.0,4.496083333333333
Laura Marling,52.0,534815.0,56.0,1,0.0,4.118716666666667
Lauren Daigle,67.0,3134316.0,74.0,1,0.0,4.578216666666667
Lauren O'Connell,40.0,23482.0,58.0,1,0.0,3.0877166666666667
Lauren Spencer Smith,68.0,1764567.0,29.5,2,0.0,2.9224
Lauv,73.0,6815446.0,1.6666666666666667,6,0.16666666666666666,3.2964444444444445
Lay Bankz,63.0,721666.0,9.0,1,1.0,2.0740666666666665
Lazerhawk,37.0,124893.0,43.0,1,0.0,4.523583333333334
Le Castle Vania,51.0,126704.0,51.0,1,0.0,3.18995
Le Tigre,61.0,542758.0,79.0,1,1.0,3.0771
League Minimum,40.0,502.0,39.666666666666664,3,0.0,2.4685333333333332
League of Legends,76.0,2099978.0,20.0,2,0.0,4.428974999999999
Led Zeppelin,76.0,15974926.0,79.0,1,0.0,8.047166666666667
Lee An,16.0,259.0,0.0,1,0.0,3.3463833333333333
Lee Ann Womack,53.0,811009.0,0.0,1,0.0,4.908883333333334
Lele Pons,56.0,1734183.0,69.0,1,0.0,2.994883333333333
Lena&Linus,39.0,32105.0,43.0,1,0.0,3.6763833333333333
Leon Alex,37.0,11476.0,0.0,1,0.0,1.7166666666666666
Leon Thomas,74.0,734468.0,69.5,2,1.0,2.9911000000000003
Leona Lewis,65.0,3786304.0,59.0,1,0.0,5.245333333333333
Leonard Cohen,63.0,3701043.0,62.0,2,0.0,4.679441666666667
Leonard Slatkin,42.0,7573.0,10.0,1,0.0,2.1648833333333335
Lewis Capaldi,79.0,14039018.0,67.66666666666667,12,0.0,3.422245833333333
Lexdez,14.0,486.0,22.0,1,0.0,3.32495
Lexie Stevenson,34.0,103.0,53.0,1,0.0,3.408
Lia Morena,3.0,2.0,13.0,1,0.0,2.4979833333333334
Liam Payne,62.0,10241850.0,65.5,2,0.0,3.388025
Libby Ember,19.0,181.0,35.0,1,0.0,3.696616666666667
Libianca,61.0,573709.0,76.0,1,0.0,3.07985
Lifehouse,63.0,2146238.0,75.0,1,0.0,3.2582166666666668
Lil Baby,84.0,21644763.0,63.13333333333333,15,1.0,2.9755133333333332
Lil Dicky,59.0,2046209.0,73.0,1,1.0,3.610516666666667
Lil Durk,78.0,9504357.0,61.666666666666664,3,1.0,3.3442000000000003
Lil God Dan,50.0,112613.0,57.5,2,0.0,2.456158333333333
Lil Jon & The East Side Boyz,63.0,1130026.0,76.0,1,1.0,5.5677666666666665
Lil Lano,42.0,265664.0,46.0,1,1.0,2.71305
Lil Mosey,64.0,5982826.0,70.0,1,1.0,2.7091
Lil Nas X,71.0,12310527.0,69.2,10,0.6,2.6466983333333336
Lil Peep,82.0,15684530.0,42.19672131147541,61,0.9836065573770492,2.8411827868852457
Lil Pump,61.0,7569701.0,59.0,1,1.0,2.0675833333333333
Lil Q,33.0,319.0,46.5,2,1.0,2.6114916666666668
Lil Skies,64.0,5287445.0,51.5,2,1.0,3.377283333333333
Lil Tecca,79.0,10163759.0,72.66666666666667,3,1.0,2.5887444444444445
Lil Tjay,74.0,10192579.0,75.0,1,1.0,3.4243
Lil Uzi Vert,82.0,19255400.0,66.0,3,1.0,2.972633333333333
Lil Wayne,86.0,17928214.0,42.0,9,0.7777777777777778,4.3256499999999996
Lil Yachty,75.0,10907844.0,58.0,1,1.0,1.3866666666666667
Lila Holler,17.0,1068.0,25.0,1,0.0,3.7745
Lila Wilde,13.0,687.0,29.0,1,0.0,3.179133333333333
Lilly Wood and The Prick,62.0,264457.0,75.0,1,0.0,3.1568833333333335
Lily Allen,72.0,2211843.0,57.5,2,0.5,3.3783083333333335
Limi,59.0,105439.0,50.0,1,1.0,3.32495
Limp Bizkit,78.0,8160803.0,80.0,3,0.6666666666666666,3.942511111111111
Lindsey Fish,23.0,3629.0,42.0,1,0.0,3.1116166666666665
Link Wray,45.0,131000.0,31.5,2,0.0,2.3954416666666667
Linkin Park,88.0,31785695.0,66.07894736842105,38,0.07894736842105263,3.326784210526316
Lisa O'Neill,40.0,51609.0,43.0,1,0.0,3.2466666666666666
Lithe,69.0,513404.0,49.0,1,0.0,2.1587
Little Big Town,60.0,2881528.0,28.0,1,0.0,4.39355
Little Mix,71.0,12326751.0,62.5,2,0.5,3.635108333333333
Lizzo,68.0,5739313.0,52.875,8,0.5,2.6839583333333334
Lizzy McAlpine,74.0,1544658.0,54.0,4,0.0,3.3699833333333333
Lofi Fruits Music,65.0,967494.0,30.0,1,0.0,1.9178166666666667
Logic,71.0,6141719.0,71.0,2,1.0,4.129658333333333
Lola Blanc,47.0,163172.0,26.0,1,0.0,4.1722
Lola Young,77.0,1460038.0,74.75,8,0.625,4.011502083333333
London Music Works,50.0,85930.0,0.0,1,0.0,2.5897
London Symphony Orchestra,73.0,350662.0,52.0,1,0.0,2.5137666666666667
Lonely God,51.0,137609.0,43.0,1,0.0,1.1420333333333332
LonelyEve,53.0,27085.0,65.0,1,1.0,3.2944166666666668
Lonestar,57.0,1481860.0,57.5,2,0.0,3.7885500000000003
Lord Huron,76.0,2166012.0,84.5,2,0.0,3.4703083333333336
Lorde,80.0,10539134.0,59.46666666666667,15,0.06666666666666667,3.883538888888889
Loreen,65.0,1194065.0,80.0,1,0.0,3.056233333333333
Loreena McKennitt,52.0,564181.0,35.0,1,0.0,10.312666666666667
Lorne Balfe,56.0,95952.0,30.4,5,0.0,2.42417
Los Lobos,57.0,197592.0,40.0,1,0.0,3.4931
Los Lobos Featuring Arturo Sandoval,18.0,437.0,36.0,1,0.0,2.7988833333333334
Lost Frequencies,75.0,3098388.0,64.5,2,0.0,2.385083333333333
Lotte Kestner,39.0,43554.0,42.0,1,0.0,4.7073
Lou Bega,59.0,177919.0,77.0,1,0.0,3.67155
Loud Luxury,63.0,691772.0,75.0,1,0.0,2.720266666666667
Louis Tomlinson,64.0,7077085.0,63.0,1,1.0,3.173783333333333
Love,44.0,271107.0,0.0,1,0.0,3.318
Lucas Mazotti,3.0,3.0,13.0,1,0.0,2.63065
Lucasta,32.0,637.0,31.0,1,0.0,3.14295
Luck,29.0,11860.0,42.0,1,1.0,3.6094666666666666
Lucky Daye,62.0,881274.0,60.333333333333336,3,1.0,3.36375
Ludacris,76.0,3428625.0,55.5,2,1.0,3.100766666666667
Ludwig Göransson,64.0,424983.0,55.333333333333336,9,0.0,3.856638888888889
Ludwig van Beethoven,71.0,5716963.0,30.333333333333332,3,0.0,5.213472222222222
Luis Bacalov,44.0,36891.0,33.0,1,0.0,2.94755
Luis Fonsi,73.0,10981084.0,56.8,5,0.0,3.2647533333333336
Lukas Graham,69.0,2945445.0,47.666666666666664,3,0.0,3.7781277777777778
Luke Bryan,74.0,9406293.0,50.625,16,0.0,3.6549510416666666
Luke Combs,83.0,13397845.0,77.25,4,0.0,3.841941666666667
Luke Dean,60.0,27567.0,65.0,1,0.0,3.0833333333333335
Lupe Fiasco,66.0,1984196.0,66.5,2,0.5,4.117325
Luude,61.0,169709.0,67.0,1,0.0,2.4451833333333335
Lykke Li,67.0,1948341.0,53.25,4,0.75,3.8404083333333334
Lynyrd Skynyrd,72.0,5883727.0,78.0,1,0.0,9.118433333333334
Lyrical Reign,8.0,34.0,23.0,1,1.0,3.0270166666666665
M.I.A.,66.0,1475109.0,55.4,5,0.0,3.4822666666666664
MAGIC!,66.0,1609417.0,73.0,2,0.0,3.746775
MARA,8.0,12.0,16.0,2,0.0,3.9979833333333334
MARE,50.0,3963.0,54.0,1,0.0,2.25805
MARINA,72.0,6113786.0,63.45454545454545,11,0.36363636363636365,3.4311242424242425
MARSTEREON,51.0,2385.0,49.0,1,0.0,2.0739
MC Hammer,55.0,764443.0,73.0,1,0.0,4.289316666666667
MEDUZA,70.0,964749.0,68.0,2,0.0,2.637766666666667
MEDZ,37.0,6199.0,42.0,1,0.0,3.45
MEG MYERS,48.0,264497.0,36.0,2,0.5,4.067375
MGMT,73.0,3571100.0,78.0,4,0.25,4.556
MK,69.0,354095.0,68.0,1,0.0,3.4524833333333333
MKTO,62.0,1101988.0,79.0,1,0.0,2.923766666666667
MOLIY,73.0,197500.0,85.0,1,1.0,2.9795833333333333
MONYQ,4.0,41.0,13.5,2,0.0,5.070008333333334
MOTHICA,50.0,319352.0,0.0,2,1.0,2.706525
MUSASHI PROJECT,48.0,91895.0,52.333333333333336,3,0.0,3.016961111111111
Mabel,61.0,2041575.0,56.0,3,0.3333333333333333,3.6721444444444447
Mac DeMarco,79.0,7990625.0,67.0,6,0.0,3.1942749999999998
Mac Miller,81.0,12173714.0,71.5,2,0.5,5.726441666666666
Macklemore,74.0,2828747.0,78.66666666666667,3,0.3333333333333333,4.095705555555555
Macklemore & Ryan Lewis,61.0,18410.0,46.0,3,0.6666666666666666,4.387505555555555
Madi Rindge,23.0,3112.0,39.0,1,0.0,3.3771833333333334
Madism,55.0,31871.0,38.0,1,0.0,2.0629
Madison Beer,74.0,8493078.0,55.125,8,0.125,3.17860625
Madison Ryan,0.0,539.0,0.0,1,1.0,3.77455
Madonna,78.0,8793654.0,70.0,3,0.0,4.105005555555556
Madreblu,19.0,2841.0,36.0,1,0.0,3.5992333333333333
Mae Stephens,56.0,192529.0,66.0,1,1.0,2.3793
Magdalena Bay,68.0,554509.0,73.5,2,0.0,4.286975
Maggie Andrew,20.0,2448.0,33.0,1,0.0,2.7403833333333334
Maggie Lindemann,62.0,2046864.0,38.0,1,0.0,2.8893333333333335
Magic Wands,38.0,20220.0,37.0,1,0.0,3.7883666666666667
Mahrex,9.0,127.0,21.0,1,1.0,3.12
Maithili Raelle,19.0,2633.0,35.0,1,0.0,2.2176833333333335
Majestic,61.0,99150.0,78.0,1,0.0,3.103483333333333
Major Lazer,73.0,6301808.0,27.77777777777778,9,0.1111111111111111,3.096907407407407
Makaveli,55.0,3474128.0,68.0,1,1.0,5.163333333333333
Malukah,47.0,111168.0,42.0,1,0.0,3.03355
Maluma,83.0,38568546.0,78.0,1,0.0,3.3185333333333333
Manchester Orchestra,60.0,638973.0,71.0,1,0.0,3.8871
Mandrazo,48.0,10272.0,44.333333333333336,3,0.0,3.0185833333333334
Manu Chao,70.0,1990666.0,79.0,1,0.0,3.9997666666666665
Manu Pilas,51.0,58333.0,61.5,2,0.0,2.134316666666667
Manuel Turizo,81.0,15711025.0,77.0,1,0.0,2.7106166666666667
Many Voices Speak,28.0,13129.0,0.0,1,0.0,2.6678333333333333
Marc Streitenfeld,47.0,29929.0,13.666666666666666,3,0.0,1.7137666666666664
MarchY,37.0,794.0,47.0,3,0.0,2.7483333333333335
Marcin Przybyłowicz,56.0,90176.0,47.9,10,0.0,2.358755
Marco Beltrami,43.0,52623.0,0.0,1,0.0,1.14
Marco Lume,24.0,246.0,41.0,1,0.0,1.9555166666666666
Marcos Neiva,7.0,1022.0,15.0,1,0.0,2.971
Maren Morris,67.0,888857.0,66.0,1,0.0,3.2882166666666666
Mareux,62.0,584762.0,68.5,2,0.0,3.128658333333333
Mariah Carey,79.0,11909137.0,79.5,2,0.0,4.02755
Mariah the Scientist,73.0,1176430.0,70.33333333333333,3,0.3333333333333333,3.1436555555555556
Maribou State,65.0,487734.0,29.5,2,0.0,5.080416666666666
Marilyn Manson,71.0,4968982.0,41.291666666666664,48,0.7291666666666666,4.647978125
Mario,68.0,3993013.0,75.0,1,0.0,4.152
Marion McPherson,0.0,31.0,0.0,1,0.0,0.21666666666666667
Mark Ambor,66.0,685131.0,75.0,1,0.0,2.47195
Mark Chesnutt,55.0,846642.0,61.0,1,0.0,3.0973333333333333
Mark Gutierrez,12.0,1090.0,8.0,1,0.0,3.9491
Mark II,25.0,722.0,35.0,1,0.0,2.40735
Mark Mancina,52.0,24023.0,25.5,2,0.0,2.08755
Mark Morrison,62.0,149943.0,34.0,1,0.0,3.2882333333333333
Mark Mothersbaugh,46.0,41178.0,41.0,1,0.0,1.15955
Mark Ronson,74.0,1294030.0,75.66666666666667,3,0.0,3.9123944444444447
Maroon 5,85.0,45764832.0,58.12903225806452,31,0.25806451612903225,3.6133693548387096
Marshmello,80.0,34476607.0,60.0,9,0.1111111111111111,2.9720055555555556
Martin Garrix,74.0,15121684.0,69.33333333333333,6,0.16666666666666666,3.3189805555555556
Martin O'Donnell,56.0,106730.0,0.0,1,0.0,4.19155
Marty Robbins,60.0,626733.0,64.33333333333333,3,0.0,3.435622222222223
Marvin Gaye,72.0,5977021.0,1.0,1,0.0,2.5277666666666665
Marvin Winans,47.0,168546.0,57.0,1,0.0,1.51
Marwan Moussa,61.0,2649787.0,46.0,11,0.0,2.7142924242424242
Masaru Yokoyama,47.0,33090.0,40.0,1,0.0,3.830216666666667
Masego,68.0,1578811.0,6.0,1,0.0,3.5813333333333333
Mashrou' Leila,45.0,376028.0,40.0,1,0.0,4.0984
Masked Wolf,59.0,787903.0,70.0,1,1.0,2.213
Matchbox Twenty,67.0,2688999.0,74.0,1,0.0,3.9777666666666667
Matt Goss,16.0,9639.0,23.0,1,0.0,3.716666666666667
Matt Maeson,64.0,540669.0,64.0,1,0.0,3.3793333333333333
Matt and Kim,45.0,391213.0,1.0,1,1.0,2.4306666666666668
Matthew Ifield,53.0,212334.0,69.0,1,0.0,3.2708833333333334
Mauricio Maia,4.0,276.0,17.0,1,0.0,2.625
Max Dean,59.0,45843.0,73.0,1,0.0,2.9230666666666667
Max McNown,72.0,694143.0,75.0,2,0.0,3.275333333333333
Maya Hawke,46.0,532995.0,53.0,1,0.0,3.4564833333333334
Maya Kuriel,19.0,9683.0,22.0,1,0.0,2.491216666666667
Mazdem,41.0,49348.0,29.0,1,0.0,2.3499333333333334
Mazzy Star,71.0,1826080.0,67.66666666666667,3,0.0,4.931766666666667
Mblue,38.0,6157.0,37.0,1,0.0,2.9051
Mc Slug,3.0,4.0,13.0,1,1.0,2.49865
Mckyyy,59.0,104869.0,56.0,2,0.0,2.1254
Meaghan Smith,24.0,9718.0,31.0,1,0.0,3.232666666666667
Medasin,53.0,146812.0,66.0,1,0.0,5.949833333333333
Meek Mill,72.0,8277770.0,73.0,1,1.0,3.0087
Megan Moroney,73.0,1163610.0,76.0,1,0.0,3.0478
Megan Thee Stallion,76.0,10888670.0,52.0,21,1.0,2.985965079365079
Meghan Trainor,73.0,15744271.0,71.2,5,0.2,3.14467
Mehmet tekinol,0.0,469.0,0.0,1,0.0,3.0820166666666666
Meka,20.0,2114.0,28.0,1,0.0,3.7047
Melanie Martinez,75.0,22219090.0,64.54545454545455,11,0.45454545454545453,3.5814272727272725
Melodream,39.0,1586.0,35.0,1,0.0,2.628633333333333
Men I Trust,69.0,2325598.0,35.5,2,0.0,3.620416666666667
Meric Again,43.0,5251.0,37.0,1,0.0,2.1333333333333333
MetaBoy,48.0,2631.0,57.0,1,0.0,2.4916666666666667
Metallica,81.0,32161423.0,37.25,4,0.0,6.339158333333334
Method Man,65.0,2358187.0,65.0,1,1.0,2.2682166666666665
Metric,61.0,919870.0,64.0,1,0.0,4.95765
Metro Boomin,84.0,11679132.0,67.72727272727273,11,0.8181818181818182,3.3809227272727274
Metro Exodus,33.0,13677.0,28.0,1,0.0,1.1685833333333333
Mica Levi,30.0,49104.0,0.0,1,0.0,5.167333333333334
Michael Abels,35.0,12855.0,0.0,1,0.0,2.862433333333333
Michael Bublé,73.0,6893010.0,68.75,4,0.0,3.827158333333333
Michael Cera,49.0,247537.0,62.0,1,0.0,3.1
Michael Giacchino,63.0,430076.0,31.31578947368421,19,0.0,3.2586412280701755
Michael Hunter,42.0,44133.0,53.0,1,0.0,2.8581
Michael Jackson,84.0,37417943.0,69.04761904761905,21,0.0,4.556472222222222
Michael Kamen,45.0,35324.0,44.0,1,0.0,2.4148833333333335
Michael Marcagi,64.0,274140.0,79.0,1,0.0,2.6606
Michael Salvatori,57.0,45813.0,0.0,1,0.0,1.8564333333333334
Michael Schulte,59.0,345962.0,63.0,2,0.0,3.527633333333333
Michelle Branch,57.0,689453.0,62.0,1,0.0,3.628
Michiru Yamane,28.0,16641.0,31.0,1,0.0,6.847966666666666
Mick Harvey,35.0,35417.0,50.0,1,0.0,2.957333333333333
Migos,74.0,14636928.0,28.4,5,1.0,4.89607
Miguel,78.0,6129109.0,72.75,4,0.25,3.3246041666666666
Mike Oldfield,57.0,679831.0,26.0,1,0.0,3.522666666666667
Mike Posner,67.0,1525672.0,56.2,5,0.6,3.4040399999999997
Mike Shinoda,54.0,604003.0,22.0,1,0.0,0.6466666666666666
Mike WiLL Made-It,63.0,1655889.0,70.0,1,1.0,4.208666666666667
Mikolai Stroinski,52.0,24092.0,46.5,8,0.0,2.5317583333333333
Miksu / Macloud,62.0,185287.0,1.0,1,1.0,2.6346666666666665
Mild High Club,55.0,608024.0,0.0,1,0.0,2.9582166666666665
Miley Cyrus,81.0,26558356.0,50.596774193548384,62,0.22580645161290322,3.4566325268817204
Millo,5.0,429.0,18.0,1,0.0,3.026666666666667
Millows,41.0,2489.0,27.0,1,0.0,2.2
Mimi Webb,57.0,388025.0,53.5,2,0.0,2.6971583333333333
Mindless Self Indulgence,70.0,1615872.0,57.5,2,0.0,2.3644416666666666
Mint Condition,52.0,852150.0,65.0,1,0.0,5.949333333333334
Minzie,46.0,7218.0,25.0,2,0.0,2.6001666666666665
Mirah,36.0,61215.0,47.0,1,0.0,2.5391
Miranda Lambert,66.0,3708746.0,65.0,1,0.0,3.1948833333333333
Misfit Milli,22.0,90.0,36.0,1,1.0,2.225
Mishaal Tamer,58.0,192735.0,52.166666666666664,6,0.5,2.897072222222222
Miss Li,54.0,347877.0,0.0,1,0.0,3.4307333333333334
MisterNez,18.0,200.0,31.0,1,0.0,3.2615333333333334
Mitski,78.0,11034315.0,42.714285714285715,7,0.0,2.7602261904761902
Mobb Deep,69.0,2414307.0,70.33333333333333,3,1.0,4.578511111111111
Moby,68.0,2067349.0,0.0,1,0.0,4.233333333333333
Moderat,54.0,763143.0,55.0,1,0.0,4.3806666666666665
Modest Mouse,62.0,1572658.0,74.0,1,0.0,3.4744333333333333
Molchat Doma,61.0,1581975.0,54.0,1,0.0,4.123466666666666
Montell Fish,72.0,2131649.0,54.92307692307692,13,0.07692307692307693,2.547483333333333
Montgomery Gentry,54.0,1524123.0,44.0,1,0.0,4.258
Monty Cotton,24.0,2089.0,35.0,1,0.0,4.99635
Morgan Wallen,88.0,13992482.0,54.5,6,0.3333333333333333,2.9516833333333334
Morphine,49.0,400444.0,43.5,2,0.0,2.0299916666666666
Mos Def,64.0,1631498.0,66.0,1,1.0,3.7257666666666664
Mother Mother,69.0,4494273.0,19.5,4,0.25,3.3077208333333337
Motörhead,63.0,4480295.0,7.0,1,0.0,2.772666666666667
Movie Sounds,4.0,98.0,16.0,1,0.0,3.2008833333333335
Movie Sounds Unlimited,36.0,64675.0,26.0,1,0.0,2.4166666666666665
Mr. Probz,64.0,354987.0,43.0,2,0.0,3.4688833333333333
Mr.Kitty,61.0,837146.0,34.666666666666664,3,0.0,4.046955555555556
Ms Krazie,45.0,213395.0,57.0,1,1.0,3.8273333333333333
Ms. Lauryn Hill,71.0,3479555.0,75.0,1,0.0,5.337766666666667
Mumford & Sons,73.0,6613930.0,15.25,4,0.25,4.255441666666666
Mumiy Troll,46.0,330981.0,20.0,1,0.0,3.2082166666666665
Mumm-ra,32.0,25448.0,35.0,1,0.0,3.4284333333333334
Munboi,24.0,818.0,34.0,2,0.0,2.358525
Muni Long,65.0,972319.0,69.0,1,0.0,3.1333333333333333
Mura Masa,58.0,701462.0,71.0,1,1.0,3.2026666666666666
Muse,75.0,8464040.0,55.833333333333336,6,0.0,4.143066666666667
Mustard,71.0,1930877.0,72.0,1,1.0,3.2078333333333333
My Chemical Romance,78.0,10298850.0,80.0,1,0.0,5.1851
Mychael Danna,50.0,34710.0,26.5,2,0.0,2.034325
Myke Towers,85.0,21958567.0,78.0,1,1.0,3.2986666666666666
Mykki Blanco,35.0,86563.0,19.0,1,1.0,4.335483333333333
Myles Lloyd,56.0,38082.0,72.0,1,1.0,2.7148
Myles Smith,74.0,1317349.0,76.33333333333333,3,0.0,3.0460499999999997
Myriam Gendron,20.0,7443.0,0.0,1,0.0,4.9954833333333335
M|O|O|N,46.0,149331.0,54.333333333333336,3,0.0,4.897983333333333
MØ,68.0,1465450.0,38.0,1,0.0,3.8240833333333333
Måneskin,76.0,10636129.0,61.61538461538461,26,0.3076923076923077,3.165394230769231
N'John,34.0,9375.0,49.0,1,0.0,2.624
N.E.R.D,59.0,935460.0,59.0,1,1.0,3.661766666666667
NAV,69.0,3563926.0,63.0,1,1.0,3.2508833333333333
NAYM,37.0,8703.0,43.0,1,1.0,2.540966666666667
NBSPLV,62.0,309981.0,68.0,1,0.0,3.2156666666666665
NEIKED,59.0,190060.0,65.0,2,0.0,2.912866666666667
NEMESIS,27.0,2422.0,21.0,1,0.0,2.2271666666666667
NEVE,25.0,19649.0,28.0,2,0.0,2.5624000000000002
NF,76.0,11162039.0,77.0,1,0.0,3.5353333333333334
NIKI,76.0,8642338.0,53.333333333333336,3,0.3333333333333333,3.4934277777777782
NJOMZA,45.0,50314.0,39.0,1,0.0,3.830033333333333
NLE Choppa,73.0,10021011.0,57.0,2,1.0,3.61515
NO FEELS,19.0,610.0,25.5,2,0.0,2.635791666666667
NXI,26.0,2348.0,41.0,1,0.0,2.2589
Naeleck,66.0,115119.0,38.333333333333336,3,0.0,2.922338888888889
Naimos Riggerz,7.0,24.0,21.0,1,1.0,2.4715
Namira,18.0,91.0,36.0,1,0.0,2.8561
Nancy Ajram,62.0,3745808.0,39.27272727272727,11,0.0,4.367933333333333
Nardo Wick,61.0,1613435.0,60.0,1,1.0,4.6642166666666665
Nas,71.0,4290840.0,60.75,8,0.875,4.3511041666666666
Nat & Alex Wolff,35.0,67673.0,20.0,1,0.0,2.94
Natalie Holt,45.0,39279.0,40.0,3,0.0,2.4857833333333335
Natalie Jane,60.0,1174326.0,48.0,1,0.0,3.002
Natalie La Rose,46.0,128961.0,64.0,1,0.0,3.1651
Natalie Taylor,54.0,211557.0,67.0,1,0.0,3.0517166666666666
Natasha Bedingfield,71.0,1904542.0,82.0,2,0.0,3.8519916666666667
Nathan Johnson,38.0,7132.0,31.0,1,0.0,1.8982833333333333
Nathan Whitehead,29.0,6065.0,40.0,1,0.0,3.6842166666666665
Naughty Boy,62.0,415464.0,67.0,2,0.0,3.6149833333333334
Nazaki,42.0,11904.0,44.0,1,0.0,2.691683333333333
Nbdy,38.0,122377.0,0.0,1,1.0,3.7333333333333334
Nck,32.0,2505.0,44.5,2,0.0,2.2178166666666668
Ndotz,59.0,273361.0,76.0,1,1.0,1.7403
Ne-Yo,80.0,10214903.0,47.5,8,0.0,3.831660416666667
Nea,50.0,57965.0,61.0,1,0.0,2.9266833333333335
Neal Acree,44.0,17673.0,0.5,2,0.0,5.945691666666667
Nebu Kiniza,50.0,400264.0,68.0,1,1.0,3.23185
Neil Diamond,65.0,3241736.0,0.0,1,0.0,3.3633333333333333
Nelly,74.0,3741931.0,64.5,4,0.75,4.079941666666667
Nelly Furtado,77.0,4720951.0,57.5,6,0.0,3.9092555555555557
Neon Trees,64.0,1284296.0,71.66666666666667,3,0.3333333333333333,3.3437722222222224
Neoni,66.0,640347.0,73.0,1,0.0,2.8
Neptunica,62.0,73057.0,50.0,1,0.0,2.52
Nessa Barrett,68.0,1719445.0,62.2,5,0.6,2.876116666666667
Nessi Gomes,42.0,91548.0,52.0,1,0.0,6.157483333333333
New West,68.0,626516.0,26.666666666666668,3,0.0,3.3842111111111115
